Tick,AgentID,Type,TrustScore,Action,Thought_Hypocrisy
1,Consumer_000,Light Green,5.0,none,False
1,Consumer_001,Deep Green,5.0,none,False
1,Consumer_002,Light Green,5.0,none,False
1,Consumer_003,Light Green,5.0,none,False
1,Consumer_004,Light Green,5.0,none,False
1,Consumer_005,Light Green,5.0,none,False
1,Consumer_006,Light Green,5.0,none,False
1,Consumer_007,Light Green,5.0,none,False
1,Consumer_008,Light Green,5.0,none,False
1,Consumer_009,Light Green,5.0,none,False
1,Consumer_010,Light Green,5.0,none,False
1,Consumer_011,Light Green,5.0,none,False
1,Consumer_012,Light Green,5.0,none,False
1,Consumer_013,Light Green,5.0,none,False
1,Consumer_014,Light Green,5.0,none,False
1,Consumer_015,Light Green,5.0,none,False
1,Consumer_016,Light Green,5.0,none,False
1,Consumer_017,Deep Green,5.0,none,False
1,Consumer_018,Light Green,5.0,none,False
1,Consumer_019,Light Green,5.0,none,False
1,Consumer_020,Deep Green,5.0,none,False
1,Consumer_021,Light Green,5.0,none,False
1,Consumer_022,Deep Green,5.0,none,False
1,Consumer_023,Light Green,5.0,none,False
1,Consumer_024,Light Green,5.0,none,False
1,Consumer_025,Deep Green,5.0,none,False
1,Consumer_026,Light Green,5.0,none,False
1,Consumer_027,Light Green,5.0,none,False
1,Consumer_028,Light Green,5.0,none,False
1,Consumer_029,Light Green,5.0,none,False
1,Consumer_030,Deep Green,5.0,none,False
1,Consumer_031,Light Green,5.0,none,False
1,Consumer_032,Deep Green,5.0,none,False
1,Consumer_033,Light Green,5.0,none,False
1,Consumer_034,Light Green,5.0,none,False
1,Consumer_035,Light Green,5.0,none,False
1,Consumer_036,Light Green,5.0,none,False
1,Consumer_037,Light Green,5.0,none,False
1,Consumer_038,Light Green,5.0,none,False
1,Consumer_039,Deep Green,5.0,none,False
1,Consumer_040,Light Green,5.0,none,False
1,Consumer_041,Light Green,5.0,none,False
1,Consumer_042,Light Green,5.0,none,False
1,Consumer_043,Light Green,5.0,none,False
1,Consumer_044,Deep Green,5.0,none,False
1,Consumer_045,Light Green,5.0,none,False
1,Consumer_046,Light Green,5.0,none,False
1,Consumer_047,Light Green,5.0,none,False
1,Consumer_048,Deep Green,5.0,none,False
1,Consumer_049,Light Green,5.0,none,False
2,Consumer_000,Light Green,3.5,none,True
2,Consumer_001,Deep Green,5.0,none,False
2,Consumer_002,Light Green,3.5,none,True
2,Consumer_003,Light Green,5.0,none,False
2,Consumer_004,Light Green,5.0,none,False
2,Consumer_005,Light Green,5.0,none,False
2,Consumer_006,Light Green,5.0,none,False
2,Consumer_007,Light Green,5.0,none,False
2,Consumer_008,Light Green,5.0,none,False
2,Consumer_009,Light Green,5.0,none,False
2,Consumer_010,Light Green,5.0,none,False
2,Consumer_011,Light Green,5.0,none,False
2,Consumer_012,Light Green,5.0,none,False
2,Consumer_013,Light Green,5.0,none,False
2,Consumer_014,Light Green,5.0,none,False
2,Consumer_015,Light Green,5.0,none,False
2,Consumer_016,Light Green,3.5,none,False
2,Consumer_017,Deep Green,5.0,none,False
2,Consumer_018,Light Green,3.5,none,False
2,Consumer_019,Light Green,3.5,none,True
2,Consumer_020,Deep Green,5.0,none,False
2,Consumer_021,Light Green,3.5,none,True
2,Consumer_022,Deep Green,5.0,none,False
2,Consumer_023,Light Green,3.5,none,True
2,Consumer_024,Light Green,3.5,none,True
2,Consumer_025,Deep Green,5.0,none,False
2,Consumer_026,Light Green,3.5,none,True
2,Consumer_027,Light Green,5.0,none,False
2,Consumer_028,Light Green,5.0,none,False
2,Consumer_029,Light Green,4.0,none,True
2,Consumer_030,Deep Green,5.0,none,False
2,Consumer_031,Light Green,3.5,none,True
2,Consumer_032,Deep Green,5.0,none,False
2,Consumer_033,Light Green,4.5,none,False
2,Consumer_034,Light Green,5.0,none,False
2,Consumer_035,Light Green,5.0,none,False
2,Consumer_036,Light Green,5.0,none,False
2,Consumer_037,Light Green,5.0,none,False
2,Consumer_038,Light Green,4.5,none,False
2,Consumer_039,Deep Green,5.0,none,False
2,Consumer_040,Light Green,4.0,none,False
2,Consumer_041,Light Green,5.0,none,False
2,Consumer_042,Light Green,5.0,none,False
2,Consumer_043,Light Green,3.5,none,True
2,Consumer_044,Deep Green,5.0,none,False
2,Consumer_045,Light Green,3.5,none,True
2,Consumer_046,Light Green,5.0,none,False
2,Consumer_047,Light Green,3.5,none,True
2,Consumer_048,Deep Green,5.0,none,False
2,Consumer_049,Light Green,4.0,none,False
3,Consumer_000,Light Green,3.0,none,False
3,Consumer_001,Deep Green,3.0,none,True
3,Consumer_002,Light Green,3.0,none,False
3,Consumer_003,Light Green,3.5,none,True
3,Consumer_004,Light Green,5.0,none,False
3,Consumer_005,Light Green,5.0,none,False
3,Consumer_006,Light Green,5.0,none,False
3,Consumer_007,Light Green,5.0,none,False
3,Consumer_008,Light Green,5.0,none,False
3,Consumer_009,Light Green,5.0,none,False
3,Consumer_010,Light Green,5.0,none,False
3,Consumer_011,Light Green,5.0,none,False
3,Consumer_012,Light Green,5.0,none,False
3,Consumer_013,Light Green,5.0,none,False
3,Consumer_014,Light Green,5.0,none,False
3,Consumer_015,Light Green,4.0,none,False
3,Consumer_016,Light Green,2.5,none,True
3,Consumer_017,Deep Green,4.0,none,False
3,Consumer_018,Light Green,2.5,none,True
3,Consumer_019,Light Green,2.5,none,True
3,Consumer_020,Deep Green,3.0,none,True
3,Consumer_021,Light Green,2.5,none,True
3,Consumer_022,Deep Green,3.0,none,True
3,Consumer_023,Light Green,2.5,none,True
3,Consumer_024,Light Green,2.5,none,True
3,Consumer_025,Deep Green,3.0,none,True
3,Consumer_026,Light Green,2.5,none,True
3,Consumer_027,Light Green,3.5,none,True
3,Consumer_028,Light Green,4.0,none,True
3,Consumer_029,Light Green,2.5,none,True
3,Consumer_030,Deep Green,3.0,none,True
3,Consumer_031,Light Green,3.0,none,False
3,Consumer_032,Deep Green,5.0,none,False
3,Consumer_033,Light Green,3.5,none,True
3,Consumer_034,Light Green,5.0,none,False
3,Consumer_035,Light Green,5.0,none,False
3,Consumer_036,Light Green,5.0,none,False
3,Consumer_037,Light Green,5.0,none,False
3,Consumer_038,Light Green,4.0,none,False
3,Consumer_039,Deep Green,5.0,none,False
3,Consumer_040,Light Green,3.5,none,False
3,Consumer_041,Light Green,5.0,none,False
3,Consumer_042,Light Green,4.5,none,False
3,Consumer_043,Light Green,3.0,none,False
3,Consumer_044,Deep Green,3.0,none,True
3,Consumer_045,Light Green,3.0,none,False
3,Consumer_046,Light Green,3.5,none,True
3,Consumer_047,Light Green,3.0,none,False
3,Consumer_048,Deep Green,3.0,none,True
3,Consumer_049,Light Green,3.0,none,True
4,Consumer_000,Light Green,1.5,none,True
4,Consumer_001,Deep Green,1.0,none,True
4,Consumer_002,Light Green,1.5,none,True
4,Consumer_003,Light Green,3.0,none,True
4,Consumer_004,Light Green,3.5,none,True
4,Consumer_005,Light Green,4.5,none,False
4,Consumer_006,Light Green,4.5,none,False
4,Consumer_007,Light Green,4.0,none,False
4,Consumer_008,Light Green,4.5,none,False
4,Consumer_009,Light Green,4.5,none,False
4,Consumer_010,Light Green,4.5,none,False
4,Consumer_011,Light Green,4.5,none,False
4,Consumer_012,Light Green,4.5,none,False
4,Consumer_013,Light Green,4.5,none,False
4,Consumer_014,Light Green,4.0,none,False
4,Consumer_015,Light Green,3.0,none,True
4,Consumer_016,Light Green,2.0,none,False
4,Consumer_017,Deep Green,2.5,none,True
4,Consumer_018,Light Green,2.0,none,True
4,Consumer_019,Light Green,2.0,none,False
4,Consumer_020,Deep Green,2.5,none,False
4,Consumer_021,Light Green,1.5,none,True
4,Consumer_022,Deep Green,1.5,none,True
4,Consumer_023,Light Green,1.5,none,True
4,Consumer_024,Light Green,2.0,none,True
4,Consumer_025,Deep Green,1.0,none,True
4,Consumer_026,Light Green,2.0,none,True
4,Consumer_027,Light Green,3.0,none,True
4,Consumer_028,Light Green,3.0,none,True
4,Consumer_029,Light Green,2.0,none,True
4,Consumer_030,Deep Green,2.0,none,True
4,Consumer_031,Light Green,1.5,none,True
4,Consumer_032,Deep Green,3.0,none,True
4,Consumer_033,Light Green,3.0,none,True
4,Consumer_034,Light Green,3.0,none,True
4,Consumer_035,Light Green,4.5,none,False
4,Consumer_036,Light Green,4.5,none,False
4,Consumer_037,Light Green,4.5,none,False
4,Consumer_038,Light Green,3.0,none,True
4,Consumer_039,Deep Green,3.0,none,True
4,Consumer_040,Light Green,2.5,none,True
4,Consumer_041,Light Green,4.5,none,False
